baller_id,Name,Body,Team,Gender,Role,Number,Dunks,Shooting,Playmaking,Defense,Image,Skill Rank,Trait Rank,Combo Rank
5432,Ballerz #5432,Human II,Helena Pronghorns,M,Player,99,79,75,81,66,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9354.png,8382,910,3544
7108,Ballerz #7108,Human II,Helena Pronghorns,M,Player,10,72,84,75,70,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7744.png,8383,4836,7847
2973,Ballerz #2973,Human III,Minneapolis Express,W,Player,43,60,82,70,87,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2791.png,8384,3994,7183
1566,Ballerz #1566,Human IV,San Jose Sirens,W,Player,61,65,74,87,74,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2321.png,8385,1739,4934
3370,Wilt Fourofour,Human III,Team Dapper (M),M,Player,13,83,73,68,77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2923.png,8386,4921,7912
5032,Ballerz #5032,Human II,Boston Rulers,M,Player,18,68,75,75,83,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3007.png,8387,9458,9602
8123,Ballerz #8123,Human V,Michigan Colliders,M,Player,93,87,69,76,68,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6399.png,8388,2355,5647
8598,Ballerz #8598,Human V,Austin Machines,M,Player,81,75,85,61,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5770.png,8389,761,3191
1970,Ballerz #1970,Human I,D.C. Dobermans,M,Player,100,76,67,90,66,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1206.png,8390,6832,8752
4018,Ballerz #4018,Human IV,San Jose Sirens,W,Player,75,72,82,62,84,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6373.png,8391,6428,8630
8243,Ballerz #8243,Human I,San Francisco Surge,W,Player,60,61,76,78,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3839.png,8392,9132,9526
6536,Ballerz #6536,Human II,Alabama Kingpins,M,Player,83,75,87,69,69,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5768.png,8393,7561,8959
603,Ballerz #603,Human III,Boulder Elks,M,Player,69,83,74,68,76,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/603.png,8394,3904,7101
8656,Ballerz #8656,Human III,Salt Lake City Souls,W,Player,73,68,86,67,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2893.png,8395,8786,9409
6271,Ballerz #6271,Human I,Portland Creatures,M,Player,46,69,77,83,72,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2895.png,8396,2458,5754
3802,Ballerz #3802,Human IV,Las Vegas Scorpions,M,Player,12,68,65,90,76,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7634.png,8397,6116,8493
6724,Ballerz #6724,Lizard,Orlando Freeze,W,Player,96,75,69,87,69,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8916.png,8398,2834,6071
891,Ballerz #891,Human III,Helena Pronghorns,M,Player,50,77,69,72,83,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/891.png,8399,8652,9338
427,Ballerz #427,Human I,San Diego Keepers,M,Player,29,60,76,84,80,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/427.png,8400,4711,7777
3637,Ballerz #3637,Human II,Houston Rogues,W,Player,63,79,66,77,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4158.png,8401,6517,8663
8986,Ballerz #8986,Human IV,D.C. Dobermans,M,Captain,95,76,82,68,75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9287.png,8402,3112,6315
4887,Ballerz #4887,Zombie,Delaware Horsemen,M,Player,19,70,70,80,81,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5276.png,8403,452,2143
7911,Ballerz #7911,Human I,New York Torches,W,Player,88,82,73,68,78,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8883.png,8404,5854,8407
275,Ballerz #275,Human II,Tallahassee Tarantulas,M,Player,52,76,63,86,75,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/275.png,8405,8333,9194
5163,Ballerz #5163,Bright Pink Alien,Orlando Freeze,W,Player,71,65,91,72,71,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2877.png,8406,244,1321
1916,Ballerz #1916,Human III,Dallas Pythons,M,Player,55,83,69,76,73,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1265.png,8407,5396,8211
7949,Ballerz #7949,Human I,Portland Creatures,M,Player,22,68,73,81,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4465.png,8408,7776,9020
5530,Ballerz #5530,Human IV,Orlando Freeze,W,Player,88,69,87,74,70,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4629.png,8409,8475,9263
9191,Ballerz #9191,Human III,Dallas Pythons,M,Player,54,66,78,86,70,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4550.png,8410,1114,3882
2874,Ballerz #2874,Human I,Minneapolis Express,W,Player,20,77,80,77,67,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5380.png,8411,5697,8357
3823,Ballerz #3823,Human I,Michigan Colliders,M,Player,99,67,77,77,80,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9119.png,8412,6264,8575
7560,Ballerz #7560,Human I,Iowa City Rattlesnakes,M,Captain,17,68,80,74,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8934.png,8413,4195,7395
6413,Patty Mayonnaise,Human I,Tampa Bay Omens,W,Player,84,82,69,78,72,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9164.png,8414,7977,9091
6381,Ballerz #6381,Human I,Pennsylvania Fangs,M,Player,25,70,80,71,80,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8649.png,8415,1158,3959
2274,Ballerz #2274,Stone,Charlotte Clovers,W,Player,67,85,68,61,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2162.png,8416,1547,4655
4218,Ballerz #4218,Human I,Los Angeles Mammoths,M,Player,99,77,69,82,73,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6708.png,8417,3840,7063
5116,Ballerz #5116,Human II,Wisconsin Dragons,M,Player,59,66,68,84,82,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3623.png,8418,8471,9266
3091,Ballerz #3091,Human III,Miami Tentacles,M,Player,81,80,79,68,74,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9567.png,8419,2613,5916
4324,Ballerz #4324,Human V,St. Louis Orcs,M,Player,87,84,65,86,64,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7009.png,8420,3866,7096
935,Ballerz #935,Human I,Helena Pronghorns,M,Player,32,75,65,74,86,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/935.png,8421,6617,8707
3355,Ballerz #3355,Human II,Michigan Colliders,M,Player,67,82,70,72,77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7302.png,8422,3236,6427
4065,Ballerz #4065,Human V,Iowa City Rattlesnakes,M,Player,23,80,77,68,76,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7858.png,8423,1305,4229
2539,Ballerz #2539,Human I,Delaware Horsemen,M,Player,83,76,75,69,81,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2526.png,8424,8215,9171
2538,Ballerz #2538,Human V,Michigan Colliders,M,Player,20,62,74,89,74,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6479.png,8425,3681,6905
5997,Gatsby Doodle,Human I,Miami Tentacles,M,Player,16,82,73,70,76,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7745.png,8426,7520,8967
6163,Ballerz #6163,Human IV,Phoenix Skulls,M,Player,10,75,70,82,74,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3498.png,8427,4738,7817
5810,Ballerz #5810,Human III,Phoenix Skulls,M,Player,39,67,66,72,93,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9572.png,8428,1681,4892
7002,Ballerz #7002,Human III,Nashville Miracle,W,Player,85,78,77,78,68,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5808.png,8429,7297,8913
9384,Ballerz #9384,Human I,Sierra Spiders,M,Player,44,82,74,75,70,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4706.png,8430,7767,9033
5172,Ballerz #5172,Human IV,Toronto Spears,M,Player,74,80,78,74,69,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6144.png,8431,4699,7794
9620,Ballerz #9620,Stone,Charlotte Clovers,W,Player,32,72,76,86,66,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7042.png,8432,864,3508
6209,Ballerz #6209,Human III,Boston Rulers,M,Player,4,79,70,80,72,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3600.png,8433,5612,8345
7929,Ballerz #7929,Human I,St. Louis Orcs,M,Player,31,82,72,76,71,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4861.png,8434,3464,6677
1548,Ballerz #1548,Human II,Nashville Miracle,W,Player,64,86,74,65,75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2261.png,8435,8907,9462
175,Ballerz #175,Human V,Tallahassee Tarantulas,M,Player,13,70,74,77,80,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/175.png,8436,5856,8434
5263,Ballerz #5263,Human II,New York Torches,W,Player,56,78,80,72,71,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3036.png,8437,4882,7930
5895,Ballerz #5895,Human II,Alabama Kingpins,M,Player,2,61,81,77,81,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4790.png,8438,1288,4211
1373,Ballerz #1373,Human I,Seattle Scream,M,Player,95,66,80,84,70,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1925.png,8439,2901,6167
3216,Ballerz #3216,Human I,Tampa Bay Omens,W,Player,33,73,85,65,77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6885.png,8440,5556,8334
6240,Big Latin,Human I,D.C. Dobermans,M,Player,96,74,72,86,68,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9681.png,8441,5140,8085
2362,Ballerz #2362,Human III,New York Torches,W,Player,53,74,65,76,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1093.png,8442,7247,8912
1438,Ballerz #1438,Human II,Boston Rulers,M,Player,73,74,86,68,72,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1219.png,8443,5564,8341
1538,Ballerz #1538,Human V,New York Golden Bulls,M,Player,73,89,73,72,65,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2503.png,8444,4723,7833
1148,Ballerz #1148,Human II,Sierra Spiders,M,Player,64,89,73,68,69,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1395.png,8445,8640,9354
3687,Smokey McBuds,Lizard,St. Louis Orcs,M,Player,84,72,86,73,69,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3040.png,8446,3644,6893
5162,Ballerz #5162,Human II,Minneapolis Express,W,Player,65,73,77,72,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6229.png,8447,9354,9598
4991,Ballerz #4991,Human III,Michigan Colliders,M,Player,65,68,89,69,73,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9563.png,8448,9617,9653
7675,Ballerz #7675,Zombie,New Orleans Giants,M,Player,68,79,77,72,73,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4725.png,8449,3819,7081
3261,Ballerz #3261,Human II,San Francisco Surge,W,Player,57,88,74,64,73,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4369.png,8450,7260,8920
6223,Ballerz #6223,Human II,Sierra Spiders,M,Captain,89,80,75,72,74,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4825.png,8451,4061,7325
7168,Morris McFunk,Human IV,Delaware Horsemen,M,Player,68,76,74,72,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5543.png,8452,9704,9690
8894,Ballerz #8894,Human I,Houston Rogues,W,Player,46,78,73,72,78,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6775.png,8453,4258,7473
5417,Eddy Snowden ,Human III,St. Louis Orcs,M,Player,3,79,81,78,62,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9440.png,8454,2124,5467
8940,Ballerz #8940,Human I,Pennsylvania Fangs,M,Player,39,85,77,68,70,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8691.png,8455,463,2200
9281,Ballerz #9281,Human IV,Seattle Scream,M,Player,72,72,78,77,74,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9325.png,8456,2835,6133
8632,Ballerz #8632,Human IV,San Jose Sirens,W,Player,62,82,65,71,82,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4601.png,8457,6885,8812
4741,Bucky  NO’Hair,Human II,Delaware Horsemen,M,Player,11,78,72,77,74,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5006.png,8458,4426,7609
1967,Ballerz #1967,Human I,Minneapolis Express,W,Player,34,78,72,77,74,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1092.png,8459,9618,9658
8890,Ballerz #8890,Human V,Orlando Freeze,W,Player,29,74,69,88,68,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6273.png,8460,6372,8661
8463,Ballerz #8463,Stone,New Jersey Scientists,M,Player,72,77,77,74,73,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8037.png,8461,5133,8107
5091,Ballerz #5091,Human I,Tampa Bay Omens,W,Player,65,84,70,79,67,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6424.png,8462,5736,8410
3859,Pepto Delle Donne,Bright Pink Alien,Minneapolis Express,W,Player,84,84,67,79,70,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3245.png,8463,97,740
2464,Ballerz #2464,Human V,St. Louis Orcs,M,Player,81,73,75,77,76,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2007.png,8464,8199,9184
2121,Ballerz #2121,Human III,Alabama Kingpins,M,Player,41,69,75,71,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2272.png,8465,6263,8621
8431,Ballerz #8431,Human V,New Jersey Scientists,M,Player,94,75,72,68,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5136.png,8466,8077,9149
1135,Ballerz #1135,Human I,Alabama Kingpins,M,Player,21,82,79,63,76,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1970.png,8467,7866,9084
5557,Ballerz #5557,Human II,Tallahassee Tarantulas,M,Player,58,94,62,72,69,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7040.png,8468,7516,8996
7413,Ballerz #7413,Human IV,Salt Lake City Souls,W,Player,27,77,73,66,84,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8506.png,8469,7028,8866
6441,Ballerz #6441,Alien,Charlotte Clovers,W,Player,63,84,75,76,65,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9260.png,8470,627,2900
7138,Ballerz #7138,Human V,Phoenix Skulls,M,Player,69,73,85,68,74,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4681.png,8471,3226,6481
4055,Ballerz #4055,Bright Pink Alien,Los Angeles Knives,W,Player,37,68,72,85,75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2983.png,8472,48,534
7716,Ballerz #7716,Human IV,Orlando Freeze,W,Player,90,83,72,80,65,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2647.png,8473,4101,7379
6869,Stoned Stone,Stone,Sierra Spiders,M,Captain,38,74,60,86,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4998.png,8474,503,2388
8878,Ballerz #8878,Human V,New Orleans Giants,M,Player,48,75,62,87,75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6710.png,8475,3722,6999
409,Ballerz #409,Human I,Boulder Elks,M,Player,3,67,86,65,81,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/409.png,8476,6013,8522
4534,Ballerz #4534,Human I,San Diego Keepers,M,Player,45,80,79,63,78,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9314.png,8477,6390,8679
4234,Ballerz #4234,Human II,St. Louis Orcs,M,Player,86,79,83,72,66,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3275.png,8478,3834,7120
1849,Ballerz #1849,Human II,Charlotte Clovers,W,Player,3,73,80,65,82,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2433.png,8479,6146,8585
7558,Ballerz #7558,Human IV,Sierra Spiders,M,Player,98,76,83,76,65,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3066.png,8480,5521,8348
9107,LIZZY GREEN,Lizard,Los Angeles Knives,W,Player,13,74,82,65,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7029.png,8481,2877,6190
7091,Ballerz #7091,Human I,Michigan Colliders,M,Player,59,74,83,66,77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8958.png,8482,3968,7264
880,Ballerz #880,Human I,Helena Pronghorns,M,Player,46,74,84,68,74,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/880.png,8483,3932,7235
4232,Ballerz #4232,Human I,San Diego Keepers,M,Captain,62,78,67,83,72,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7775.png,8484,1311,4318
3580,Ballerz #3580,Lizard,Miami Tentacles,M,Player,15,77,82,66,75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6787.png,8485,839,3523
9745,Ballerz #9745,Human II,Dallas Pythons,M,Player,44,81,65,75,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9769.png,8486,2542,5953
9244,Ballerz #9244,Human V,Michigan Colliders,M,Player,4,74,76,67,83,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3027.png,8487,4505,7706
9693,Ballerz #9693,Human II,Toronto Spears,M,Player,95,69,79,86,65,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7508.png,8488,7310,8966
7234,Ballerz #7234,Human IV,Wisconsin Dragons,M,Player,19,81,76,65,78,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3344.png,8489,9118,9548
6248,Ballerz #6248,Human II,Omaha Bullsnakes,M,Player,55,78,74,82,66,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3701.png,8490,8508,9325
3455,Ballerz #3455,Human I,Chicago Squid,M,Player,1,65,75,87,72,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4497.png,8491,3436,6737
419,Ballerz #419,Human II,Boulder Elks,M,Player,88,78,65,81,76,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/419.png,8492,5344,8265
5252,Ballerz #5252,Human II,Cleveland Firebirds,W,Player,86,70,80,69,81,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4903.png,8493,7255,8952
8398,Ballerz #8398,Human II,Toronto Spears,M,Player,9,83,75,67,75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9062.png,8494,9665,9676
2544,Ballerz #2544,Human IV,Miami Tentacles,M,Player,22,71,69,77,83,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6097.png,8495,8990,9514
2207,Ballerz #2207,Human IV,Los Angeles Knives,W,Player,6,65,78,78,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1560.png,8496,2786,6149
4877,Ballerz #4877,Human I,Sierra Spiders,M,Captain,9,67,81,85,66,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5895.png,8497,1812,5158
7176,Mr. T,Human I,Sierra Spiders,M,Player,36,65,77,79,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2886.png,8498,6198,8626
2961,Ballerz #2961,Human V,Wisconsin Dragons,M,Player,9,79,65,77,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3231.png,8499,1421,4548
9770,Ballerz #9770,Human II,Delaware Horsemen,M,Player,67,70,69,80,81,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9760.png,8500,2031,5404
9503,Ballerz #9503,Human III,St. Louis Orcs,M,Player,30,83,76,68,73,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8524.png,8501,5278,8231
